Start:18:29 09-12
Header Write:18:29 09-12
Coord-Write:18:59 09-12 Lat:42.655361726 Long:23.248239026
Loop:18:59:05 09-12 Lat:42.655361726 Long:23.248239026
Coord-Write:18:59 09-12 Lat:42.655385384 Long:23.248221431
Loop:18:59:07 09-12 Lat:42.655385384 Long:23.248221431
Coord-Write:18:59 09-12 Lat:42.655400015 Long:23.24821504
Loop:18:59:09 09-12 Lat:42.655400015 Long:23.24821504
Loop:18:59:11 09-12 Lat:42.655400015 Long:23.24821504
Coord-Write:18:59 09-12 Lat:42.655417053 Long:23.248197445
Loop:18:59:13 09-12 Lat:42.655417053 Long:23.248197445
Coord-Write:18:59 09-12 Lat:42.655445525 Long:23.248157441
Loop:18:59:15 09-12 Lat:42.655445525 Long:23.248157441
Coord-Write:18:59 09-12 Lat:42.65545696 Long:23.248135032
Loop:18:59:17 09-12 Lat:42.65545696 Long:23.248135032
Coord-Write:18:59 09-12 Lat:42.655477421 Long:23.24810142
Loop:18:59:19 09-12 Lat:42.655477421 Long:23.24810142
Coord-Write:18:59 09-12 Lat:42.655505893 Long:23.248061416
Loop:18:59:21 09-12 Lat:42.655505893 Long:23.248061416
Loop:18:59:23 09-12 Lat:42.655505893 Long:23.248061416
Coord-Write:18:59 09-12 Lat:42.655527746 Long:23.248021412
Loop:18:59:25 09-12 Lat:42.655527746 Long:23.248021412
Coord-Write:18:59 09-12 Lat:42.655549599 Long:23.247981408
Loop:18:59:27 09-12 Lat:42.655549599 Long:23.247981408
Loop:18:59:29 09-12 Lat:42.655549599 Long:23.247981408
Coord-Write:18:59 09-12 Lat:42.655572468 Long:23.24793659
Loop:18:59:31 09-12 Lat:42.655572468 Long:23.24793659
Coord-Write:18:59 09-12 Lat:42.655599549 Long:23.247902977
Loop:18:59:33 09-12 Lat:42.655599549 Long:23.247902977
Coord-Write:18:59 09-12 Lat:42.655617603 Long:23.247880569
Loop:18:59:35 09-12 Lat:42.655617603 Long:23.247880569
Coord-Write:18:59 09-12 Lat:42.655629037 Long:23.24785816
Loop:18:59:37 09-12 Lat:42.655629037 Long:23.24785816
Coord-Write:18:59 09-12 Lat:42.655661722 Long:23.24782936
Loop:18:59:39 09-12 Lat:42.655661722 Long:23.24782936
Coord-Write:18:59 09-12 Lat:42.655676353 Long:23.247822969
Loop:18:59:41 09-12 Lat:42.655676353 Long:23.247822969
Coord-Write:18:59 09-12 Lat:42.655702418 Long:23.24779417
Loop:18:59:43 09-12 Lat:42.655702418 Long:23.24779417
Coord-Write:18:59 09-12 Lat:42.655718064 Long:23.247782965
Loop:18:59:45 09-12 Lat:42.655718064 Long:23.247782965
Coord-Write:18:59 09-12 Lat:42.655741722 Long:23.24776537
Loop:18:59:47 09-12 Lat:42.655741722 Long:23.24776537
Coord-Write:18:59 09-12 Lat:42.655759776 Long:23.247742961
Loop:18:59:49 09-12 Lat:42.655759776 Long:23.247742961
Coord-Write:18:59 09-12 Lat:42.655792461 Long:23.247714161
Loop:18:59:51 09-12 Lat:42.655792461 Long:23.247714161
Coord-Write:18:59 09-12 Lat:42.655821949 Long:23.247669344
Loop:18:59:53 09-12 Lat:42.655821949 Long:23.247669344
Coord-Write:18:59 09-12 Lat:42.655841394 Long:23.247640544
Loop:18:59:55 09-12 Lat:42.655841394 Long:23.247640544
Coord-Write:18:59 09-12 Lat:42.655855236 Long:23.24760693
Loop:18:59:57 09-12 Lat:42.655855236 Long:23.24760693
Coord-Write:18:59 09-12 Lat:42.65587329 Long:23.247584522
Loop:18:59:59 09-12 Lat:42.65587329 Long:23.247584522
Coord-Write:18:59 09-12 Lat:42.655921621 Long:23.247544517
Loop:19:00:01 09-12 Lat:42.655921621 Long:23.247544517
Coord-Write:19:00 09-12 Lat:42.655947686 Long:23.247515717
Loop:19:00:03 09-12 Lat:42.655947686 Long:23.247515717
Coord-Write:19:00 09-12 Lat:42.65595912 Long:23.247493308
Loop:19:00:05 09-12 Lat:42.65595912 Long:23.247493308
Coord-Write:19:00 09-12 Lat:42.655991805 Long:23.247464508
Loop:19:00:07 09-12 Lat:42.655991805 Long:23.247464508
Coord-Write:19:00 09-12 Lat:42.656022684 Long:23.247413299
Loop:19:00:09 09-12 Lat:42.656022684 Long:23.247413299
Coord-Write:19:00 09-12 Lat:42.656034118 Long:23.247390891
Loop:19:00:11 09-12 Lat:42.656034118 Long:23.247390891
Coord-Write:19:00 09-12 Lat:42.656043145 Long:23.247379686
Loop:19:00:13 09-12 Lat:42.656043145 Long:23.247379686
Coord-Write:19:00 09-12 Lat:42.65606041 Long:23.247330055
Loop:19:00:15 09-12 Lat:42.65606041 Long:23.247330055
Coord-Write:19:00 09-12 Lat:42.656077448 Long:23.247312459
Loop:19:00:17 09-12 Lat:42.656077448 Long:23.247312459
Coord-Write:19:00 09-12 Lat:42.656074251 Long:23.247296442
Loop:19:00:19 09-12 Lat:42.656074251 Long:23.247296442
Coord-Write:19:00 09-12 Lat:42.65609712 Long:23.247251624
Loop:19:00:21 09-12 Lat:42.65609712 Long:23.247251624
Coord-Write:19:00 09-12 Lat:42.656108554 Long:23.247229215
Loop:19:00:23 09-12 Lat:42.656108554 Long:23.247229215
Loop:19:00:25 09-12 Lat:42.656108554 Long:23.247229215
Coord-Write:19:00 09-12 Lat:42.656118972 Long:23.247211619
Loop:19:00:27 09-12 Lat:42.656118972 Long:23.247211619
Coord-Write:19:00 09-12 Lat:42.656123787 Long:23.24718921
Loop:19:00:29 09-12 Lat:42.656123787 Long:23.24718921
Loop:19:00:31 09-12 Lat:42.656123787 Long:23.24718921
Coord-Write:19:00 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:33 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:35 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:37 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:39 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:41 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:43 09-12 Lat:42.656135221 Long:23.247166801
Loop:19:00:45 09-12 Lat:42.656135221 Long:23.247166801
Coord-Write:19:00 09-12 Lat:42.656150454 Long:23.247126797
Loop:19:00:47 09-12 Lat:42.656150454 Long:23.247126797
Coord-Write:19:00 09-12 Lat:42.656161888 Long:23.247104388
Loop:19:00:49 09-12 Lat:42.656161888 Long:23.247104388
Coord-Write:19:00 09-12 Lat:42.656183967 Long:23.247032347
Loop:19:00:51 09-12 Lat:42.656183967 Long:23.247032347
Coord-Write:19:00 09-12 Lat:42.656200216 Long:23.246987529
Loop:19:00:53 09-12 Lat:42.656200216 Long:23.246987529
Loop:19:00:55 09-12 Lat:42.656200216 Long:23.246987529
Coord-Write:19:00 09-12 Lat:42.656218872 Long:23.246931507
Loop:19:00:57 09-12 Lat:42.656218872 Long:23.246931507
Coord-Write:19:00 09-12 Lat:42.656224702 Long:23.246904285
Loop:19:00:59 09-12 Lat:42.656224702 Long:23.246904285
Coord-Write:19:00 09-12 Lat:42.656229516 Long:23.246881876
Loop:19:01:01 09-12 Lat:42.656229516 Long:23.246881876
Loop:19:01:03 09-12 Lat:42.656229516 Long:23.246881876
Loop:19:01:05 09-12 Lat:42.656229516 Long:23.246881876
Loop:19:01:07 09-12 Lat:42.656229516 Long:23.246881876
Coord-Write:19:01 09-12 Lat:42.656239935 Long:23.24686428
Loop:19:01:09 09-12 Lat:42.656239935 Long:23.24686428
Coord-Write:19:01 09-12 Lat:42.656266 Long:23.246835479
Loop:19:01:11 09-12 Lat:42.656266 Long:23.246835479
Coord-Write:19:01 09-12 Lat:42.656287852 Long:23.246795474
Loop:19:01:13 09-12 Lat:42.656287852 Long:23.246795474
Coord-Write:19:01 09-12 Lat:42.65631072 Long:23.246750656
Loop:19:01:15 09-12 Lat:42.65631072 Long:23.246750656
Coord-Write:19:01 09-12 Lat:42.656326969 Long:23.246705838
Loop:19:01:17 09-12 Lat:42.656326969 Long:23.246705838
Coord-Write:19:01 09-12 Lat:42.656349837 Long:23.246661019
Loop:19:01:19 09-12 Lat:42.656349837 Long:23.246661019
Coord-Write:19:01 09-12 Lat:42.656363678 Long:23.246627406
Loop:19:01:21 09-12 Lat:42.656363678 Long:23.246627406
Coord-Write:19:01 09-12 Lat:42.656375112 Long:23.246604997
Loop:19:01:23 09-12 Lat:42.656375112 Long:23.246604997
Coord-Write:19:01 09-12 Lat:42.65639215 Long:23.246587401
Loop:19:01:25 09-12 Lat:42.65639215 Long:23.246587401
Coord-Write:19:01 09-12 Lat:42.656410204 Long:23.246564991
Loop:19:01:28 09-12 Lat:42.656410204 Long:23.246564991
Loop:19:01:30 09-12 Lat:42.656410204 Long:23.246564991
Coord-Write:19:01 09-12 Lat:42.656424045 Long:23.246531378
Loop:19:01:32 09-12 Lat:42.656424045 Long:23.246531378
Coord-Write:19:01 09-12 Lat:42.656444506 Long:23.246497764
Loop:19:01:34 09-12 Lat:42.656444506 Long:23.246497764
Coord-Write:19:01 09-12 Lat:42.656448531 Long:23.246448132
Loop:19:01:36 09-12 Lat:42.656448531 Long:23.246448132
Coord-Write:19:01 09-12 Lat:42.65646478 Long:23.246403314
Loop:19:01:38 09-12 Lat:42.65646478 Long:23.246403314
Coord-Write:19:01 09-12 Lat:42.656475424 Long:23.246353682
Loop:19:01:40 09-12 Lat:42.656475424 Long:23.246353682
Coord-Write:19:01 09-12 Lat:42.656491673 Long:23.246308864
Loop:19:01:42 09-12 Lat:42.656491673 Long:23.246308864
Coord-Write:19:01 09-12 Lat:42.656514541 Long:23.246264045
Loop:19:01:44 09-12 Lat:42.656514541 Long:23.246264045
Coord-Write:19:01 09-12 Lat:42.656503935 Long:23.246220805
Loop:19:01:46 09-12 Lat:42.656503935 Long:23.246220805
Coord-Write:19:01 09-12 Lat:42.656505552 Long:23.246182378
Loop:19:01:48 09-12 Lat:42.656505552 Long:23.246182378
Coord-Write:19:01 09-12 Lat:42.656501566 Long:23.246139139
Loop:19:01:50 09-12 Lat:42.656501566 Long:23.246139139
Coord-Write:19:01 09-12 Lat:42.656503184 Long:23.246100712
Loop:19:01:52 09-12 Lat:42.656503184 Long:23.246100712
Coord-Write:19:01 09-12 Lat:42.656502394 Long:23.246073489
Loop:19:01:54 09-12 Lat:42.656502394 Long:23.246073489
Coord-Write:19:01 09-12 Lat:42.656498182 Long:23.246062285
Loop:19:01:56 09-12 Lat:42.656498182 Long:23.246062285
Coord-Write:19:01 09-12 Lat:42.656497392 Long:23.246035062
Loop:19:01:58 09-12 Lat:42.656497392 Long:23.246035062
Coord-Write:19:01 09-12 Lat:42.656496603 Long:23.24600784
Loop:19:02:00 09-12 Lat:42.656496603 Long:23.24600784
Coord-Write:19:02 09-12 Lat:42.656508037 Long:23.245985431
Loop:19:02:02 09-12 Lat:42.656508037 Long:23.245985431
Coord-Write:19:02 09-12 Lat:42.656521878 Long:23.245951817
Loop:19:02:04 09-12 Lat:42.656521878 Long:23.245951817
Coord-Write:19:02 09-12 Lat:42.656526692 Long:23.245929408
Loop:19:02:06 09-12 Lat:42.656526692 Long:23.245929408
Coord-Write:19:02 09-12 Lat:42.656531506 Long:23.245906998
Loop:19:02:08 09-12 Lat:42.656531506 Long:23.245906998
Coord-Write:19:02 09-12 Lat:42.65654294 Long:23.245884589
Loop:19:02:10 09-12 Lat:42.65654294 Long:23.245884589
Coord-Write:19:02 09-12 Lat:42.656556781 Long:23.245850975
Loop:19:02:12 09-12 Lat:42.656556781 Long:23.245850975
Coord-Write:19:02 09-12 Lat:42.656580439 Long:23.245833378
Loop:19:02:14 09-12 Lat:42.656580439 Long:23.245833378
Coord-Write:19:02 09-12 Lat:42.656582056 Long:23.245794951
Loop:19:02:16 09-12 Lat:42.656582056 Long:23.245794951
Coord-Write:19:02 09-12 Lat:42.656581267 Long:23.245767729
Loop:19:02:18 09-12 Lat:42.656581267 Long:23.245767729
Coord-Write:19:02 09-12 Lat:42.656580477 Long:23.245740507
Loop:19:02:20 09-12 Lat:42.656580477 Long:23.245740507
Coord-Write:19:02 09-12 Lat:42.656570661 Long:23.245724489
Loop:19:02:22 09-12 Lat:42.656570661 Long:23.245724489
Loop:19:02:24 09-12 Lat:42.656570661 Long:23.245724489
Loop:19:02:26 09-12 Lat:42.656570661 Long:23.245724489
Coord-Write:19:02 09-12 Lat:42.656558024 Long:23.245690875
Loop:19:02:28 09-12 Lat:42.656558024 Long:23.245690875
Coord-Write:19:02 09-12 Lat:42.656557234 Long:23.245663653
Loop:19:02:30 09-12 Lat:42.656557234 Long:23.245663653
Coord-Write:19:02 09-12 Lat:42.656568668 Long:23.245641243
Loop:19:02:32 09-12 Lat:42.656568668 Long:23.245641243
Loop:19:02:34 09-12 Lat:42.656568668 Long:23.245641243
Coord-Write:19:02 09-12 Lat:42.656581719 Long:23.245580407
Loop:19:02:36 09-12 Lat:42.656581719 Long:23.245580407
Coord-Write:19:02 09-12 Lat:42.656589956 Long:23.24554198
Loop:19:02:38 09-12 Lat:42.656589956 Long:23.24554198
Coord-Write:19:02 09-12 Lat:42.656618428 Long:23.245501974
Loop:19:02:40 09-12 Lat:42.656618428 Long:23.245501974
Coord-Write:19:02 09-12 Lat:42.656634676 Long:23.245457155
Loop:19:02:42 09-12 Lat:42.656634676 Long:23.245457155
Coord-Write:19:02 09-12 Lat:42.65664532 Long:23.245407523
Loop:19:02:44 09-12 Lat:42.65664532 Long:23.245407523
Coord-Write:19:02 09-12 Lat:42.656648743 Long:23.245391505
Loop:19:02:46 09-12 Lat:42.656648743 Long:23.245391505
Coord-Write:19:02 09-12 Lat:42.65664453 Long:23.245380301
Loop:19:02:48 09-12 Lat:42.65664453 Long:23.245380301
Loop:19:02:50 09-12 Lat:42.65664453 Long:23.245380301
Loop:19:02:52 09-12 Lat:42.65664453 Long:23.245380301
Coord-Write:19:02 09-12 Lat:42.656653557 Long:23.245369096
Loop:19:02:54 09-12 Lat:42.656653557 Long:23.245369096
Coord-Write:19:02 09-12 Lat:42.656651376 Long:23.245348266
Loop:19:02:56 09-12 Lat:42.656651376 Long:23.245348266
Coord-Write:19:02 09-12 Lat:42.656643966 Long:23.245321043
Loop:19:02:58 09-12 Lat:42.656643966 Long:23.245321043
Coord-Write:19:02 09-12 Lat:42.656646599 Long:23.245277803
Loop:19:03:00 09-12 Lat:42.656646599 Long:23.245277803
Coord-Write:19:03 09-12 Lat:42.656649232 Long:23.245234563
Loop:19:03:02 09-12 Lat:42.656649232 Long:23.245234563
Coord-Write:19:03 09-12 Lat:42.656659876 Long:23.245184932
Loop:19:03:04 09-12 Lat:42.656659876 Long:23.245184932
Coord-Write:19:03 09-12 Lat:42.656672927 Long:23.245124095
Loop:19:03:06 09-12 Lat:42.656672927 Long:23.245124095
Coord-Write:19:03 09-12 Lat:42.656695005 Long:23.245052053
Loop:19:03:08 09-12 Lat:42.656695005 Long:23.245052053
Coord-Write:19:03 09-12 Lat:42.65672028 Long:23.24499603
Loop:19:03:10 09-12 Lat:42.65672028 Long:23.24499603
Coord-Write:19:03 09-12 Lat:42.656732315 Long:23.244940006
Loop:19:03:12 09-12 Lat:42.656732315 Long:23.244940006
Coord-Write:19:03 09-12 Lat:42.65675759 Long:23.244883982
Loop:19:03:14 09-12 Lat:42.65675759 Long:23.244883982
Coord-Write:19:03 09-12 Lat:42.656782864 Long:23.244827958
Loop:19:03:16 09-12 Lat:42.656782864 Long:23.244827958
Coord-Write:19:03 09-12 Lat:42.656805732 Long:23.244783138
Loop:19:03:18 09-12 Lat:42.656805732 Long:23.244783138
Coord-Write:19:03 09-12 Lat:42.656821979 Long:23.244738319
Loop:19:03:20 09-12 Lat:42.656821979 Long:23.244738319
Coord-Write:19:03 09-12 Lat:42.656830216 Long:23.244699892
Loop:19:03:22 09-12 Lat:42.656830216 Long:23.244699892
Coord-Write:19:03 09-12 Lat:42.656844057 Long:23.244666277
Loop:19:03:24 09-12 Lat:42.656844057 Long:23.244666277
Coord-Write:19:03 09-12 Lat:42.656849097 Long:23.244611833
Loop:19:03:26 09-12 Lat:42.656849097 Long:23.244611833
Coord-Write:19:03 09-12 Lat:42.656875161 Long:23.244583031
Loop:19:03:28 09-12 Lat:42.656875161 Long:23.244583031
Coord-Write:19:03 09-12 Lat:42.656871174 Long:23.244539791
Loop:19:03:30 09-12 Lat:42.656871174 Long:23.244539791
Coord-Write:19:03 09-12 Lat:42.656872791 Long:23.244501364
Loop:19:03:32 09-12 Lat:42.656872791 Long:23.244501364
Coord-Write:19:03 09-12 Lat:42.656881818 Long:23.244490159
Loop:19:03:34 09-12 Lat:42.656881818 Long:23.244490159
Coord-Write:19:03 09-12 Lat:42.656887647 Long:23.244462936
Loop:19:03:36 09-12 Lat:42.656887647 Long:23.244462936
Coord-Write:19:03 09-12 Lat:42.656889264 Long:23.244424509
Loop:19:03:38 09-12 Lat:42.656889264 Long:23.244424509
Coord-Write:19:03 09-12 Lat:42.656890881 Long:23.244386082
Loop:19:03:40 09-12 Lat:42.656890881 Long:23.244386082
Coord-Write:19:03 09-12 Lat:42.656903331 Long:23.244358859
Loop:19:03:42 09-12 Lat:42.656903331 Long:23.244358859
Coord-Write:19:03 09-12 Lat:42.656899344 Long:23.24431562
Loop:19:03:44 09-12 Lat:42.656899344 Long:23.24431562
Coord-Write:19:03 09-12 Lat:42.656904158 Long:23.24429321
Loop:19:03:46 09-12 Lat:42.656904158 Long:23.24429321
Coord-Write:19:03 09-12 Lat:42.656927815 Long:23.244275613
Loop:19:03:48 09-12 Lat:42.656927815 Long:23.244275613
Coord-Write:19:03 09-12 Lat:42.656932629 Long:23.244253203
Loop:19:03:50 09-12 Lat:42.656932629 Long:23.244253203
Coord-Write:19:03 09-12 Lat:42.656953879 Long:23.244246811
Loop:19:03:52 09-12 Lat:42.656953879 Long:23.244246811
Loop:19:03:54 09-12 Lat:42.656953879 Long:23.244246811
Loop:19:03:56 09-12 Lat:42.656953879 Long:23.244246811
Loop:19:03:58 09-12 Lat:42.656953879 Long:23.244246811
Coord-Write:19:03 09-12 Lat:42.656963696 Long:23.244262828
Loop:19:04:00 09-12 Lat:42.656963696 Long:23.244262828
Coord-Write:19:04 09-12 Lat:42.656972722 Long:23.244251623
Loop:19:04:02 09-12 Lat:42.656972722 Long:23.244251623
Coord-Write:19:04 09-12 Lat:42.656969525 Long:23.244235606
Loop:19:04:04 09-12 Lat:42.656969525 Long:23.244235606
Coord-Write:19:04 09-12 Lat:42.656969751 Long:23.244203571
Loop:19:04:06 09-12 Lat:42.656969751 Long:23.244203571
Coord-Write:19:04 09-12 Lat:42.656968961 Long:23.244176348
Loop:19:04:08 09-12 Lat:42.656968961 Long:23.244176348
Coord-Write:19:04 09-12 Lat:42.656965764 Long:23.244160331
Loop:19:04:10 09-12 Lat:42.656965764 Long:23.244160331
Coord-Write:19:04 09-12 Lat:42.656969186 Long:23.244144313
Loop:19:04:12 09-12 Lat:42.656969186 Long:23.244144313
Coord-Write:19:04 09-12 Lat:42.656961776 Long:23.244117091
Loop:19:04:14 09-12 Lat:42.656961776 Long:23.244117091
Coord-Write:19:04 09-12 Lat:42.656958579 Long:23.244101073
Loop:19:04:16 09-12 Lat:42.656958579 Long:23.244101073
Coord-Write:19:04 09-12 Lat:42.656963393 Long:23.244078664
Loop:19:04:19 09-12 Lat:42.656963393 Long:23.244078664
Coord-Write:19:04 09-12 Lat:42.656979641 Long:23.244033844
Loop:19:04:21 09-12 Lat:42.656979641 Long:23.244033844
Coord-Write:19:04 09-12 Lat:42.656988668 Long:23.244022639
Loop:19:04:23 09-12 Lat:42.656988668 Long:23.244022639
Coord-Write:19:04 09-12 Lat:42.657003298 Long:23.244016247
Loop:19:04:25 09-12 Lat:42.657003298 Long:23.244016247
Coord-Write:19:04 09-12 Lat:42.657022743 Long:23.243987445
Loop:19:04:27 09-12 Lat:42.657022743 Long:23.243987445
Coord-Write:19:04 09-12 Lat:42.657026165 Long:23.243971427
Loop:19:04:29 09-12 Lat:42.657026165 Long:23.243971427
Coord-Write:19:04 09-12 Lat:42.657025375 Long:23.243944205
Loop:19:04:31 09-12 Lat:42.657025375 Long:23.243944205
Coord-Write:19:04 09-12 Lat:42.657033612 Long:23.243905777
Loop:19:04:33 09-12 Lat:42.657033612 Long:23.243905777
Coord-Write:19:04 09-12 Lat:42.657050649 Long:23.24388818
Loop:19:04:35 09-12 Lat:42.657050649 Long:23.24388818
Coord-Write:19:04 09-12 Lat:42.657059676 Long:23.243876975
Loop:19:04:37 09-12 Lat:42.657059676 Long:23.243876975
Coord-Write:19:04 09-12 Lat:42.657065505 Long:23.243849753
Loop:19:04:39 09-12 Lat:42.657065505 Long:23.243849753
Loop:19:04:41 09-12 Lat:42.657065505 Long:23.243849753
Loop:19:04:43 09-12 Lat:42.657065505 Long:23.243849753
Coord-Write:19:04 09-12 Lat:42.657085589 Long:23.243817718
Loop:19:04:45 09-12 Lat:42.657085589 Long:23.243817718
Coord-Write:19:04 09-12 Lat:42.657075772 Long:23.2438017
Loop:19:04:47 09-12 Lat:42.657075772 Long:23.2438017
Coord-Write:19:04 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:49 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:51 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:53 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:55 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:57 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:04:59 09-12 Lat:42.65706494 Long:23.243790495
Loop:19:05:01 09-12 Lat:42.65706494 Long:23.243790495
Coord-Write:19:05 09-12 Lat:42.657053732 Long:23.24378087
Loop:19:05:03 09-12 Lat:42.657053732 Long:23.24378087
Coord-Write:19:05 09-12 Lat:42.657059561 Long:23.243753648
Loop:19:05:05 09-12 Lat:42.657059561 Long:23.243753648
Coord-Write:19:05 09-12 Lat:42.657069189 Long:23.243708828
Loop:19:05:07 09-12 Lat:42.657069189 Long:23.243708828
Coord-Write:19:05 09-12 Lat:42.657074229 Long:23.243654383
Loop:19:05:09 09-12 Lat:42.657074229 Long:23.243654383
Coord-Write:19:05 09-12 Lat:42.657091491 Long:23.243604751
Loop:19:05:11 09-12 Lat:42.657091491 Long:23.243604751
Coord-Write:19:05 09-12 Lat:42.657103526 Long:23.243548726
Loop:19:05:13 09-12 Lat:42.657103526 Long:23.243548726
Coord-Write:19:05 09-12 Lat:42.657134404 Long:23.243497514
Loop:19:05:15 09-12 Lat:42.657134404 Long:23.243497514
Coord-Write:19:05 09-12 Lat:42.657154864 Long:23.243463899
Loop:19:05:17 09-12 Lat:42.657154864 Long:23.243463899
Coord-Write:19:05 09-12 Lat:42.657162085 Long:23.243430284
Loop:19:05:19 09-12 Lat:42.657162085 Long:23.243430284
Coord-Write:19:05 09-12 Lat:42.657163702 Long:23.243391856
Loop:19:05:23 09-12 Lat:42.657163702 Long:23.243391856
Coord-Write:19:05 09-12 Lat:42.657162121 Long:23.243337412
Loop:19:05:25 09-12 Lat:42.657162121 Long:23.243337412
Coord-Write:19:05 09-12 Lat:42.657163738 Long:23.243298984
Loop:19:05:28 09-12 Lat:42.657163738 Long:23.243298984
Coord-Write:19:05 09-12 Lat:42.657171184 Long:23.243233334
Loop:19:05:30 09-12 Lat:42.657171184 Long:23.243233334
Coord-Write:19:05 09-12 Lat:42.657173816 Long:23.243190094
Loop:19:05:32 09-12 Lat:42.657173816 Long:23.243190094
Coord-Write:19:05 09-12 Lat:42.65717784 Long:23.243140462
Loop:19:05:34 09-12 Lat:42.65717784 Long:23.243140462
Coord-Write:19:05 09-12 Lat:42.657191905 Long:23.243074812
Loop:19:05:36 09-12 Lat:42.657191905 Long:23.243074812
Coord-Write:19:05 09-12 Lat:42.657195929 Long:23.243025179
Loop:19:05:38 09-12 Lat:42.657195929 Long:23.243025179
Coord-Write:19:05 09-12 Lat:42.657214583 Long:23.242969154
Loop:19:05:40 09-12 Lat:42.657214583 Long:23.242969154
Coord-Write:19:05 09-12 Lat:42.65722342 Long:23.242897112
Loop:19:05:42 09-12 Lat:42.65722342 Long:23.242897112
Coord-Write:19:05 09-12 Lat:42.657218642 Long:23.242826649
Loop:19:05:44 09-12 Lat:42.657218642 Long:23.242826649
Coord-Write:19:05 09-12 Lat:42.657213639 Long:23.242788222
Loop:19:05:46 09-12 Lat:42.657213639 Long:23.242788222
Coord-Write:19:05 09-12 Lat:42.657212058 Long:23.242733777
Loop:19:05:48 09-12 Lat:42.657212058 Long:23.242733777
Coord-Write:19:05 09-12 Lat:42.657207055 Long:23.242695349
Loop:19:05:50 09-12 Lat:42.657207055 Long:23.242695349
Coord-Write:19:05 09-12 Lat:42.657210478 Long:23.242679332
Loop:19:05:52 09-12 Lat:42.657210478 Long:23.242679332
Coord-Write:19:05 09-12 Lat:42.65720728 Long:23.242663314
Loop:19:05:54 09-12 Lat:42.65720728 Long:23.242663314
Coord-Write:19:05 09-12 Lat:42.65720649 Long:23.242636092
Loop:19:05:56 09-12 Lat:42.65720649 Long:23.242636092
Coord-Write:19:05 09-12 Lat:42.657210513 Long:23.242586459
Loop:19:05:58 09-12 Lat:42.657210513 Long:23.242586459
Coord-Write:19:05 09-12 Lat:42.657197499 Long:23.242554425
Loop:19:06:00 09-12 Lat:42.657197499 Long:23.242554425
Coord-Write:19:06 09-12 Lat:42.657194302 Long:23.242538407
Loop:19:06:02 09-12 Lat:42.657194302 Long:23.242538407
Loop:19:06:04 09-12 Lat:42.657194302 Long:23.242538407
Coord-Write:19:06 09-12 Lat:42.657195918 Long:23.24249998
Loop:19:06:06 09-12 Lat:42.657195918 Long:23.24249998
Coord-Write:19:06 09-12 Lat:42.657186102 Long:23.242483962
Loop:19:06:08 09-12 Lat:42.657186102 Long:23.242483962
Coord-Write:19:06 09-12 Lat:42.657195729 Long:23.242439142
Loop:19:06:10 09-12 Lat:42.657195729 Long:23.242439142
Loop:19:06:12 09-12 Lat:42.657195729 Long:23.242439142
Coord-Write:19:06 09-12 Lat:42.657193923 Long:23.242416732
Loop:19:06:14 09-12 Lat:42.657193923 Long:23.242416732
Coord-Write:19:06 09-12 Lat:42.657189711 Long:23.242405527
Loop:19:06:16 09-12 Lat:42.657189711 Long:23.242405527
Loop:19:06:18 09-12 Lat:42.657189711 Long:23.242405527
Coord-Write:19:06 09-12 Lat:42.657184708 Long:23.242367099
Loop:19:06:20 09-12 Lat:42.657184708 Long:23.242367099
Coord-Write:19:06 09-12 Lat:42.657186324 Long:23.242328672
Loop:19:06:22 09-12 Lat:42.657186324 Long:23.242328672
Loop:19:06:24 09-12 Lat:42.657186324 Long:23.242328672
Loop:19:06:26 09-12 Lat:42.657186324 Long:23.242328672
Coord-Write:19:06 09-12 Lat:42.657191138 Long:23.242306261
Loop:19:06:28 09-12 Lat:42.657191138 Long:23.242306261
Coord-Write:19:06 09-12 Lat:42.657211597 Long:23.242272646
Loop:19:06:30 09-12 Lat:42.657211597 Long:23.242272646
Coord-Write:19:06 09-12 Lat:42.657232057 Long:23.242239031
Loop:19:06:32 09-12 Lat:42.657232057 Long:23.242239031
Coord-Write:19:06 09-12 Lat:42.657232658 Long:23.242205416
Loop:19:06:34 09-12 Lat:42.657232658 Long:23.242205416
Coord-Write:19:06 09-12 Lat:42.65722946 Long:23.242189398
Loop:19:06:36 09-12 Lat:42.65722946 Long:23.242189398
Loop:19:06:38 09-12 Lat:42.65722946 Long:23.242189398
Loop:19:06:40 09-12 Lat:42.65722946 Long:23.242189398
Coord-Write:19:06 09-12 Lat:42.657230061 Long:23.242155783
Loop:19:06:42 09-12 Lat:42.657230061 Long:23.242155783
Coord-Write:19:06 09-12 Lat:42.657234085 Long:23.24210615
Loop:19:06:44 09-12 Lat:42.657234085 Long:23.24210615
